id_atendimento,id_cliente,id_servico,data_atendimento,status,tempo_dias,valor_final
8645,1853,4,2023-12-15,Cancelado,0,0
8646,2093,4,2023-12-12,Concluído,4,240
8647,7447,3,2023-09-01,Cancelado,0,0
8648,97,3,2023-06-19,Concluído,2,297
8649,345,4,2023-04-02,Concluído,6,337
8650,5892,3,2023-10-23,Concluído,3,325
8651,9552,3,2023-11-28,Pendente,0,0
8652,1850,3,2023-09-15,Pendente,0,0
8653,6475,1,2023-12-29,Pendente,0,0
8654,2212,5,2023-01-30,Pendente,0,0
8655,2016,3,2023-08-02,Cancelado,0,0
8656,6959,2,2023-12-30,Pendente,0,0
8657,2649,1,2023-04-27,Pendente,0,0
8658,1608,2,2023-06-29,Cancelado,0,0
8659,1376,5,2023-12-31,Pendente,0,0
8660,4406,5,2023-01-09,Pendente,0,0
8661,3386,2,2023-11-11,Pendente,0,0
8662,2746,5,2023-09-29,Pendente,0,0
8663,9428,1,2023-08-30,Concluído,5,235
8664,7681,3,2023-11-16,Pendente,0,0
8665,7474,3,2023-10-12,Concluído,4,240
8666,2068,4,2023-09-16,Pendente,0,0
8667,6354,3,2023-08-27,Concluído,2,243
8668,1260,2,2023-08-14,Cancelado,0,0
8669,4548,4,2023-11-17,Cancelado,0,0
8670,6126,2,2023-01-29,Concluído,7,246
8671,7073,4,2023-05-02,Cancelado,0,0
8672,1027,5,2023-03-10,Cancelado,0,0
8673,6840,3,2023-07-21,Concluído,7,322
8674,9060,5,2023-10-22,Pendente,0,0
8675,6418,4,2023-08-04,Concluído,6,159
8676,8971,5,2023-07-07,Pendente,0,0
8677,8041,1,2023-11-18,Pendente,0,0
8678,6973,4,2023-04-08,Concluído,1,266
8679,3134,1,2023-08-30,Pendente,0,0
8680,308,4,2023-11-22,Pendente,0,0
8681,3516,4,2023-09-06,Pendente,0,0
8682,1744,4,2023-05-02,Concluído,3,274
8683,1704,5,2023-07-11,Pendente,0,0
8684,7527,4,2023-05-18,Concluído,5,187
8685,5716,5,2023-09-11,Pendente,0,0
8686,5585,4,2023-03-04,Concluído,3,282
8687,9631,5,2023-10-02,Cancelado,0,0
8688,5864,4,2023-03-23,Concluído,3,346
8689,1372,4,2023-12-07,Concluído,4,197
8690,9881,2,2023-10-20,Concluído,6,238
8691,788,2,2023-08-19,Pendente,0,0
8692,488,2,2023-12-06,Cancelado,0,0
8693,8805,3,2023-02-04,Cancelado,0,0
8694,7797,1,2023-02-02,Pendente,0,0
8695,1439,1,2023-01-09,Concluído,4,296
8696,3983,3,2023-08-22,Cancelado,0,0
8697,2187,5,2023-12-26,Pendente,0,0
8698,5908,5,2023-01-07,Pendente,0,0
8699,116,3,2023-10-18,Pendente,0,0
8700,4572,2,2023-06-03,Concluído,7,177
8701,935,5,2023-08-11,Cancelado,0,0
8702,4802,4,2023-12-23,Concluído,3,329
8703,3822,3,2023-05-07,Pendente,0,0
8704,8739,3,2023-07-04,Pendente,0,0
8705,2524,4,2023-10-22,Cancelado,0,0
8706,9442,4,2023-07-17,Concluído,1,274
8707,447,1,2023-10-26,Concluído,6,256
8708,1370,2,2023-01-21,Pendente,0,0
8709,9571,1,2023-01-15,Concluído,7,296
8710,257,5,2023-12-07,Concluído,3,245
8711,4863,3,2023-12-01,Concluído,4,280
8712,5181,4,2023-11-04,Pendente,0,0
8713,1038,5,2023-06-21,Concluído,6,281
8714,3412,3,2023-11-03,Concluído,4,183
8715,9798,2,2023-10-20,Concluído,6,321
8716,900,5,2023-04-30,Cancelado,0,0
8717,6762,3,2023-11-16,Cancelado,0,0
8718,6239,1,2023-01-03,Concluído,2,235
8719,4134,2,2023-10-06,Pendente,0,0
8720,6515,3,2023-11-09,Cancelado,0,0
8721,6059,4,2023-07-19,Cancelado,0,0
8722,4113,3,2023-11-29,Cancelado,0,0
8723,69,4,2023-08-16,Pendente,0,0
8724,983,1,2023-10-31,Cancelado,0,0
8725,115,1,2023-09-18,Cancelado,0,0
8726,3934,4,2023-02-09,Pendente,0,0
8727,6349,4,2023-01-13,Pendente,0,0
8728,3111,5,2023-06-06,Cancelado,0,0
8729,2692,5,2023-09-04,Cancelado,0,0
8730,402,5,2023-12-24,Concluído,3,197
8731,8731,4,2023-05-12,Concluído,5,235
8732,4669,5,2023-11-27,Pendente,0,0
8733,4066,3,2023-09-06,Pendente,0,0
8734,6910,4,2023-11-22,Concluído,3,289
8735,697,1,2023-10-02,Concluído,4,322
8736,4569,4,2023-10-14,Concluído,7,205
8737,8855,5,2023-04-13,Cancelado,0,0
8738,4054,1,2023-02-28,Cancelado,0,0
8739,9990,5,2023-05-05,Concluído,6,272
8740,4652,4,2023-01-12,Pendente,0,0
8741,4293,1,2023-07-25,Concluído,5,340
8742,1348,3,2023-05-27,Concluído,5,192
8743,5101,3,2023-03-22,Cancelado,0,0
8744,5603,2,2023-04-25,Concluído,7,207
8745,2320,4,2023-04-07,Cancelado,0,0
8746,3180,5,2023-05-17,Cancelado,0,0
8747,8357,5,2023-05-12,Cancelado,0,0
8748,7052,4,2023-08-12,Pendente,0,0
8749,1728,3,2023-10-30,Cancelado,0,0
8750,1009,5,2023-03-20,Cancelado,0,0
8751,6472,5,2023-01-13,Pendente,0,0
8752,9624,3,2023-06-06,Cancelado,0,0
8753,3838,5,2023-09-21,Pendente,0,0
8754,6991,1,2023-05-11,Concluído,6,205
8755,660,3,2023-08-02,Concluído,4,169
8756,8995,1,2023-10-23,Cancelado,0,0
8757,5035,5,2023-10-15,Concluído,3,282
8758,2768,1,2023-10-27,Cancelado,0,0
8759,8878,4,2023-02-18,Concluído,3,234
8760,7189,1,2023-09-03,Concluído,7,218
8761,4166,5,2023-10-05,Cancelado,0,0
8762,9320,2,2023-01-05,Cancelado,0,0
8763,727,3,2023-06-19,Cancelado,0,0
8764,6052,1,2023-05-17,Concluído,4,218
8765,9960,5,2023-12-29,Concluído,1,201
8766,9849,1,2023-02-22,Pendente,0,0
8767,7434,2,2023-02-27,Cancelado,0,0
8768,5656,2,2023-04-30,Pendente,0,0
8769,8830,3,2023-12-13,Cancelado,0,0
8770,7277,2,2023-03-21,Concluído,3,266
8771,7491,1,2023-02-16,Cancelado,0,0
8772,3281,3,2023-12-14,Cancelado,0,0
8773,6126,3,2023-12-22,Cancelado,0,0
8774,4684,2,2023-03-09,Cancelado,0,0
8775,3062,4,2023-10-26,Cancelado,0,0
8776,2401,3,2023-11-28,Pendente,0,0
8777,221,2,2023-03-09,Concluído,2,190
8778,4674,4,2023-12-11,Pendente,0,0
8779,6569,2,2023-09-11,Pendente,0,0
8780,9612,5,2023-12-28,Cancelado,0,0
8781,5362,4,2023-06-16,Pendente,0,0
8782,2636,2,2023-01-30,Cancelado,0,0
8783,4849,5,2023-08-05,Cancelado,0,0
8784,5523,2,2023-04-04,Pendente,0,0
8785,718,5,2023-08-27,Pendente,0,0
8786,2987,5,2023-02-02,Pendente,0,0
8787,6265,3,2023-10-06,Cancelado,0,0
8788,1771,4,2023-11-10,Pendente,0,0
8789,5464,2,2023-09-30,Cancelado,0,0
8790,3640,1,2023-05-12,Pendente,0,0
8791,4980,2,2023-07-31,Cancelado,0,0
8792,3327,2,2023-09-30,Concluído,4,276
8793,2511,1,2023-07-01,Pendente,0,0
8794,8043,1,2023-12-03,Cancelado,0,0
8795,6149,2,2023-01-22,Pendente,0,0
8796,3987,3,2023-04-15,Concluído,2,324
8797,1767,4,2023-04-23,Concluído,7,173
8798,6298,1,2023-07-17,Pendente,0,0
8799,8703,1,2023-02-07,Pendente,0,0
8800,642,4,2023-05-05,Pendente,0,0
8801,7379,4,2023-10-15,Pendente,0,0
8802,4133,5,2023-09-14,Concluído,3,164
8803,2074,3,2023-12-07,Pendente,0,0
8804,3448,1,2023-07-17,Pendente,0,0
8805,1208,3,2024-01-01,Cancelado,0,0
8806,2819,1,2023-02-20,Cancelado,0,0
8807,1179,2,2023-02-27,Cancelado,0,0
8808,9456,4,2023-11-27,Pendente,0,0
8809,5106,5,2023-11-25,Cancelado,0,0
8810,6618,4,2023-08-23,Pendente,0,0
8811,1126,1,2023-04-30,Pendente,0,0
8812,1035,1,2023-01-22,Pendente,0,0
8813,1204,1,2023-09-01,Cancelado,0,0
8814,3345,5,2023-05-09,Cancelado,0,0
8815,6023,1,2023-07-31,Concluído,2,229
8816,4950,2,2023-10-03,Concluído,1,166
8817,2500,5,2023-09-12,Pendente,0,0
8818,4785,4,2023-08-07,Cancelado,0,0
8819,7306,4,2023-02-28,Cancelado,0,0
8820,2608,2,2023-08-01,Cancelado,0,0
8821,8474,3,2023-06-01,Cancelado,0,0
8822,8952,2,2023-01-15,Concluído,2,274
8823,2927,1,2023-12-04,Pendente,0,0
8824,6126,4,2023-08-30,Pendente,0,0
8825,5083,1,2023-08-21,Concluído,5,194
8826,1007,2,2023-10-08,Concluído,6,227
8827,8853,5,2023-12-23,Cancelado,0,0
8828,6201,3,2023-11-02,Pendente,0,0
8829,8809,1,2023-03-04,Pendente,0,0
8830,6996,1,2023-09-02,Concluído,2,176
8831,3147,1,2023-06-06,Cancelado,0,0
8832,567,5,2023-07-01,Pendente,0,0
8833,7210,3,2023-06-14,Concluído,3,174
8834,3413,2,2023-04-18,Cancelado,0,0
8835,7678,1,2023-07-04,Cancelado,0,0
8836,3784,2,2023-07-11,Pendente,0,0
8837,2020,1,2023-06-20,Pendente,0,0
8838,2726,5,2023-04-08,Pendente,0,0
8839,7804,3,2023-11-22,Concluído,1,213
8840,5285,3,2023-07-09,Pendente,0,0
8841,2053,3,2023-07-20,Concluído,1,291
8842,7591,2,2023-11-22,Concluído,5,201
8843,1899,1,2023-09-19,Cancelado,0,0
8844,1162,2,2023-11-13,Pendente,0,0
8845,2028,3,2023-04-09,Concluído,1,166
8846,8435,2,2023-09-03,Concluído,6,253
8847,363,1,2023-06-20,Pendente,0,0
8848,3994,5,2023-01-23,Pendente,0,0
8849,76,5,2023-04-28,Cancelado,0,0
8850,1641,1,2023-06-05,Concluído,1,285
8851,1357,3,2023-08-01,Pendente,0,0
8852,7841,4,2023-06-10,Pendente,0,0
8853,1738,3,2023-04-02,Pendente,0,0
8854,9371,3,2023-10-25,Concluído,1,235
8855,8521,2,2023-05-23,Pendente,0,0
8856,4325,4,2023-12-06,Concluído,7,185
8857,27,1,2023-06-23,Cancelado,0,0
8858,8096,5,2023-06-21,Pendente,0,0
8859,7846,1,2023-04-11,Concluído,5,262
8860,3661,5,2023-08-07,Cancelado,0,0
8861,3196,3,2023-04-18,Cancelado,0,0
8862,7396,1,2023-07-03,Cancelado,0,0
8863,896,5,2023-08-18,Concluído,5,206
8864,1660,5,2023-12-30,Pendente,0,0
8865,3714,3,2023-05-28,Pendente,0,0
8866,5290,3,2023-04-15,Cancelado,0,0
8867,6815,2,2023-06-10,Concluído,1,232
8868,7588,3,2023-06-05,Cancelado,0,0
8869,4025,5,2023-02-25,Pendente,0,0
8870,2453,4,2023-08-19,Pendente,0,0
8871,9931,3,2023-08-23,Concluído,5,212
8872,4582,2,2023-03-22,Cancelado,0,0
8873,2287,5,2023-10-05,Cancelado,0,0
8874,1596,4,2023-07-21,Pendente,0,0
8875,140,4,2023-03-31,Concluído,7,185
8876,970,3,2023-11-05,Concluído,7,234
8877,2052,4,2023-06-18,Pendente,0,0
8878,1590,5,2023-09-02,Cancelado,0,0
8879,9700,4,2023-01-27,Concluído,4,178
8880,1633,2,2023-02-22,Pendente,0,0
8881,5250,1,2023-03-16,Concluído,6,220
8882,2206,4,2023-03-25,Cancelado,0,0
8883,8224,5,2023-10-24,Cancelado,0,0
8884,125,4,2023-10-17,Cancelado,0,0
8885,5065,5,2023-07-05,Pendente,0,0
8886,655,5,2023-07-23,Pendente,0,0
8887,4607,3,2023-06-30,Concluído,1,191
8888,8142,4,2023-08-21,Pendente,0,0
8889,6642,4,2023-05-20,Cancelado,0,0
8890,85,4,2023-12-13,Cancelado,0,0
8891,6372,5,2023-11-30,Concluído,4,229
8892,7002,1,2023-07-05,Pendente,0,0
8893,837,1,2023-07-31,Concluído,1,325
8894,4480,3,2023-10-13,Cancelado,0,0
8895,3307,3,2023-07-18,Pendente,0,0
8896,6223,4,2023-05-29,Cancelado,0,0
8897,6613,3,2023-04-01,Concluído,5,230
8898,8655,3,2023-12-23,Concluído,3,153
8899,2725,1,2023-08-23,Cancelado,0,0
8900,6251,2,2023-12-26,Pendente,0,0
8901,1752,2,2023-02-06,Pendente,0,0
8902,8098,4,2023-08-04,Concluído,1,288
8903,627,3,2023-01-09,Cancelado,0,0
8904,633,3,2023-03-16,Concluído,5,231
8905,675,3,2023-01-14,Pendente,0,0
8906,6378,2,2023-03-26,Pendente,0,0
8907,1052,5,2023-08-31,Cancelado,0,0
8908,5180,1,2023-05-24,Pendente,0,0
8909,434,4,2023-09-05,Concluído,7,320
8910,9298,4,2023-07-29,Concluído,6,311
8911,775,2,2023-04-22,Concluído,1,190
8912,4112,3,2023-04-04,Pendente,0,0
8913,5977,3,2023-11-25,Concluído,6,310
8914,8538,1,2023-06-25,Cancelado,0,0
8915,1010,3,2023-05-18,Pendente,0,0
8916,9104,1,2023-02-03,Pendente,0,0
8917,2088,3,2023-02-04,Pendente,0,0
8918,1143,2,2023-11-28,Cancelado,0,0
8919,3240,1,2023-11-29,Pendente,0,0
8920,5192,5,2023-02-04,Concluído,1,172
8921,7500,2,2023-10-20,Concluído,4,258
8922,6443,4,2023-04-06,Cancelado,0,0
8923,9641,3,2023-03-29,Cancelado,0,0
8924,9939,3,2023-03-26,Concluído,2,231
8925,4759,1,2023-12-24,Concluído,1,343
8926,8788,5,2023-05-04,Pendente,0,0
8927,4749,3,2023-06-11,Cancelado,0,0
8928,4645,4,2023-06-21,Pendente,0,0
8929,4994,1,2023-09-13,Pendente,0,0
8930,3220,1,2023-03-13,Pendente,0,0
8931,5190,5,2023-03-04,Concluído,3,301
8932,4201,1,2023-11-08,Cancelado,0,0
8933,4810,4,2023-09-25,Concluído,4,237
8934,4709,1,2023-01-21,Pendente,0,0
8935,8446,3,2023-05-05,Pendente,0,0
8936,6234,3,2023-02-23,Pendente,0,0
8937,3681,4,2023-07-05,Cancelado,0,0
8938,8432,2,2023-11-20,Pendente,0,0
8939,8212,1,2023-08-28,Cancelado,0,0
8940,2140,3,2023-10-10,Pendente,0,0
8941,9503,2,2023-02-09,Cancelado,0,0
8942,3187,1,2023-12-04,Cancelado,0,0
8943,3809,3,2023-12-15,Cancelado,0,0
8944,7437,3,2023-09-03,Cancelado,0,0
8945,6977,3,2023-07-26,Pendente,0,0
8946,3609,5,2023-07-28,Pendente,0,0
8947,2601,3,2023-08-21,Cancelado,0,0
8948,8754,1,2023-12-27,Pendente,0,0
8949,9575,1,2023-08-18,Cancelado,0,0
8950,1049,5,2023-07-10,Concluído,6,265
8951,40,5,2023-03-25,Pendente,0,0
8952,1015,2,2023-07-08,Concluído,2,344
8953,7279,4,2023-08-18,Cancelado,0,0
8954,5034,3,2023-04-20,Pendente,0,0
8955,1077,1,2023-03-28,Concluído,4,180
8956,1023,2,2023-07-13,Pendente,0,0
8957,9553,5,2023-05-28,Concluído,4,285
8958,532,3,2023-05-16,Pendente,0,0
8959,1496,4,2023-01-16,Concluído,5,151
8960,3042,3,2023-05-20,Cancelado,0,0
8961,6506,1,2023-03-03,Cancelado,0,0
8962,2172,1,2023-08-01,Pendente,0,0
8963,1638,2,2023-04-20,Concluído,1,260
8964,3857,2,2023-10-07,Concluído,3,232
8965,9837,3,2023-09-18,Cancelado,0,0
8966,248,3,2023-03-05,Concluído,2,236
8967,7293,3,2023-07-07,Cancelado,0,0
8968,1638,3,2023-08-16,Concluído,3,259
8969,1382,5,2023-09-01,Pendente,0,0
8970,9856,1,2023-12-28,Cancelado,0,0
8971,6021,3,2023-03-18,Concluído,5,242
8972,1025,3,2023-08-20,Concluído,3,325
8973,8763,2,2023-01-19,Cancelado,0,0
8974,1701,5,2023-02-16,Pendente,0,0
8975,8339,4,2023-10-08,Pendente,0,0
8976,8570,3,2023-02-08,Cancelado,0,0
8977,5361,1,2023-03-19,Pendente,0,0
8978,7803,2,2023-02-14,Concluído,4,248
8979,2771,3,2023-12-18,Pendente,0,0
8980,9230,1,2023-01-18,Concluído,4,186
8981,3189,1,2023-11-02,Concluído,3,247
8982,2886,3,2023-02-27,Cancelado,0,0
8983,6034,5,2023-07-05,Pendente,0,0
8984,2580,1,2023-03-28,Concluído,4,164
8985,5089,3,2023-07-23,Pendente,0,0
8986,6834,3,2023-10-08,Pendente,0,0
8987,2895,2,2023-04-11,Cancelado,0,0
8988,769,3,2023-05-08,Concluído,3,183
8989,1984,5,2023-10-04,Pendente,0,0
8990,688,3,2023-09-19,Cancelado,0,0
8991,5598,3,2023-10-17,Cancelado,0,0
8992,9728,4,2023-08-24,Pendente,0,0
8993,124,2,2023-05-28,Pendente,0,0
8994,52,1,2023-06-20,Concluído,5,162
8995,2833,3,2023-07-18,Pendente,0,0
8996,3540,1,2023-07-07,Pendente,0,0
8997,7004,1,2023-11-08,Pendente,0,0
8998,3879,1,2023-08-11,Pendente,0,0
8999,8847,5,2023-11-11,Pendente,0,0
9000,8051,3,2023-11-03,Concluído,2,264
9001,9993,2,2023-09-08,Concluído,5,156
9002,9480,5,2023-05-11,Cancelado,0,0
9003,1239,5,2023-06-25,Cancelado,0,0
9004,5410,2,2023-02-09,Concluído,4,237
9005,8361,2,2023-09-12,Cancelado,0,0
9006,5437,1,2024-01-01,Pendente,0,0
9007,691,3,2023-06-05,Pendente,0,0
9008,5059,4,2023-10-02,Cancelado,0,0
9009,3059,4,2023-04-13,Cancelado,0,0
9010,2694,4,2023-02-09,Cancelado,0,0
9011,7438,4,2023-05-29,Concluído,2,334
9012,1294,2,2023-10-08,Concluído,7,294
9013,9953,4,2023-01-11,Concluído,7,179
9014,9076,3,2023-07-14,Cancelado,0,0
9015,8392,1,2023-06-23,Cancelado,0,0
9016,3207,5,2023-09-02,Cancelado,0,0
9017,5780,4,2023-06-10,Pendente,0,0
9018,3827,1,2023-04-04,Concluído,7,314
9019,2542,4,2023-07-23,Pendente,0,0
9020,3441,4,2023-09-23,Concluído,3,348
9021,4844,5,2023-09-21,Pendente,0,0
9022,1147,2,2023-07-25,Concluído,7,319
9023,1486,2,2023-10-22,Concluído,5,304
9024,4567,3,2023-01-29,Concluído,4,212
9025,9732,1,2023-04-14,Pendente,0,0
9026,458,2,2023-08-20,Pendente,0,0
9027,3633,1,2023-06-13,Concluído,7,349
9028,3887,4,2023-05-08,Cancelado,0,0
9029,7847,3,2023-03-23,Pendente,0,0
9030,9349,5,2023-12-01,Pendente,0,0
9031,7106,5,2023-05-07,Concluído,5,161
9032,1237,4,2023-05-20,Concluído,3,181
9033,6801,3,2023-04-24,Cancelado,0,0
9034,5208,3,2023-04-26,Pendente,0,0
9035,8470,5,2023-09-08,Pendente,0,0
9036,8685,4,2023-03-06,Cancelado,0,0
9037,8825,2,2023-10-26,Cancelado,0,0
9038,7978,2,2023-02-06,Concluído,5,263
9039,9695,4,2023-04-25,Concluído,3,164
9040,860,3,2023-03-07,Cancelado,0,0
9041,8732,5,2023-02-12,Cancelado,0,0
9042,920,4,2023-11-24,Pendente,0,0
9043,1085,2,2023-12-07,Cancelado,0,0
9044,3182,2,2023-09-14,Concluído,3,347
9045,8939,5,2023-06-11,Cancelado,0,0
9046,6847,4,2023-11-06,Pendente,0,0
9047,4925,2,2023-04-15,Pendente,0,0
9048,9868,2,2023-04-13,Cancelado,0,0
9049,4494,4,2023-06-07,Cancelado,0,0
9050,705,2,2023-10-30,Pendente,0,0
9051,7717,5,2024-01-01,Cancelado,0,0
9052,3388,1,2023-04-04,Cancelado,0,0
9053,6701,2,2023-07-14,Pendente,0,0
9054,6987,3,2023-05-02,Cancelado,0,0
9055,3664,1,2023-02-16,Pendente,0,0
9056,3965,2,2023-10-31,Cancelado,0,0
9057,6293,4,2023-11-23,Cancelado,0,0
9058,3261,2,2023-12-15,Cancelado,0,0
9059,714,5,2023-06-15,Concluído,3,181
9060,5261,2,2023-07-17,Concluído,4,242
9061,2070,5,2023-01-29,Concluído,7,201
9062,4295,2,2023-10-29,Cancelado,0,0
9063,26,5,2023-05-28,Concluído,5,298
9064,4390,4,2023-12-24,Cancelado,0,0
9065,6931,2,2023-09-20,Concluído,1,310
9066,6527,3,2023-06-13,Cancelado,0,0
9067,2268,5,2023-02-28,Pendente,0,0
9068,5374,4,2023-06-04,Pendente,0,0
9069,9218,5,2023-11-11,Concluído,5,211
9070,9038,4,2023-05-20,Pendente,0,0
9071,3742,4,2023-04-26,Concluído,1,217
9072,7954,3,2023-08-09,Cancelado,0,0
9073,9484,1,2023-05-27,Cancelado,0,0
9074,6551,5,2023-11-07,Concluído,4,208
9075,1658,3,2023-08-29,Pendente,0,0
9076,8854,4,2023-07-20,Pendente,0,0
9077,4801,3,2023-02-03,Concluído,7,235
9078,5511,2,2023-04-26,Cancelado,0,0
9079,7530,3,2023-02-28,Cancelado,0,0
9080,5706,4,2023-05-01,Pendente,0,0
9081,6456,4,2023-06-02,Cancelado,0,0
9082,4241,2,2023-10-18,Concluído,7,268
9083,3207,1,2023-03-08,Concluído,1,263
9084,8413,4,2023-08-03,Pendente,0,0
9085,4813,4,2023-12-30,Concluído,4,336
9086,555,3,2023-09-01,Pendente,0,0
9087,3047,1,2023-03-16,Pendente,0,0
9088,7151,2,2023-04-22,Concluído,4,213
9089,6634,3,2023-08-21,Concluído,2,154
9090,1806,4,2023-11-20,Concluído,4,182
9091,2,5,2023-04-24,Pendente,0,0
9092,906,4,2023-01-05,Cancelado,0,0
9093,1107,1,2023-05-16,Pendente,0,0
9094,2107,3,2023-01-26,Concluído,5,193
9095,4033,2,2023-06-19,Concluído,7,231
9096,170,2,2023-01-12,Cancelado,0,0
9097,4535,4,2023-11-12,Concluído,6,236
9098,6975,4,2023-10-12,Pendente,0,0
9099,9544,4,2023-08-29,Cancelado,0,0
9100,2118,1,2023-04-15,Concluído,5,173
9101,5021,1,2023-03-29,Concluído,2,250
9102,9784,1,2023-06-02,Concluído,7,250
9103,9734,2,2023-12-27,Concluído,1,320
9104,1546,5,2023-05-31,Pendente,0,0
9105,895,3,2023-05-28,Concluído,7,225
9106,6017,1,2023-04-12,Pendente,0,0
9107,326,5,2023-11-06,Concluído,1,263
9108,9397,3,2023-04-07,Cancelado,0,0
9109,2283,5,2023-10-22,Cancelado,0,0
9110,2129,1,2023-12-07,Cancelado,0,0
9111,4218,1,2023-08-14,Cancelado,0,0
9112,1771,5,2023-01-15,Pendente,0,0
9113,8278,4,2023-11-29,Pendente,0,0
9114,4883,3,2023-02-19,Cancelado,0,0
9115,2964,2,2023-11-01,Concluído,7,266
9116,3365,2,2023-02-04,Concluído,1,336
9117,1304,1,2023-04-12,Concluído,5,310
9118,1469,4,2023-04-28,Concluído,3,217
9119,7047,4,2023-07-19,Concluído,7,336
9120,3364,2,2023-03-01,Pendente,0,0
9121,2916,2,2023-12-05,Concluído,5,245
9122,9183,3,2023-07-07,Concluído,7,225
9123,9152,2,2023-10-13,Pendente,0,0
9124,4407,2,2023-12-09,Cancelado,0,0
9125,3441,2,2023-02-05,Pendente,0,0
9126,5795,5,2023-02-28,Cancelado,0,0
9127,4347,1,2023-01-21,Pendente,0,0
9128,1875,5,2023-07-16,Pendente,0,0
9129,9742,4,2023-04-19,Concluído,2,235
9130,8406,5,2023-03-13,Pendente,0,0
9131,3623,2,2023-09-22,Cancelado,0,0
9132,8445,4,2023-07-03,Concluído,1,316
9133,2718,1,2023-12-30,Cancelado,0,0
9134,1821,2,2023-05-17,Concluído,5,312
9135,8493,3,2023-08-15,Cancelado,0,0
9136,2091,2,2023-09-14,Pendente,0,0
9137,3155,4,2023-09-22,Pendente,0,0
9138,9072,2,2023-01-06,Cancelado,0,0
9139,5719,3,2023-07-28,Concluído,7,268
9140,5377,5,2023-04-29,Pendente,0,0
9141,4487,4,2023-06-10,Concluído,4,310
9142,3803,3,2023-01-02,Cancelado,0,0
9143,2866,3,2023-08-07,Cancelado,0,0
9144,6894,5,2023-02-25,Concluído,1,273
9145,3294,2,2023-05-18,Pendente,0,0
9146,3204,1,2023-10-06,Cancelado,0,0
9147,9313,3,2023-03-22,Concluído,2,251
9148,2537,1,2023-02-26,Pendente,0,0
9149,9235,3,2023-02-16,Cancelado,0,0
9150,79,5,2023-04-20,Pendente,0,0
9151,7507,5,2023-12-28,Pendente,0,0
9152,2325,5,2023-02-16,Cancelado,0,0
9153,3079,4,2023-10-02,Pendente,0,0
9154,1252,2,2023-12-31,Pendente,0,0
9155,3706,4,2023-03-25,Cancelado,0,0
9156,4065,2,2023-11-28,Concluído,7,153
9157,9957,4,2023-01-03,Concluído,4,220
9158,7872,1,2023-01-16,Cancelado,0,0
9159,4228,3,2023-02-04,Pendente,0,0
9160,6524,4,2023-12-29,Concluído,4,342
9161,465,1,2023-11-03,Cancelado,0,0
9162,9082,2,2023-12-26,Pendente,0,0
9163,267,5,2023-08-26,Pendente,0,0
9164,8827,2,2023-12-28,Concluído,6,237
9165,9083,1,2023-05-17,Pendente,0,0
9166,1428,3,2023-10-15,Concluído,3,169
9167,2880,1,2023-12-08,Pendente,0,0
9168,7175,1,2023-12-24,Pendente,0,0
9169,4506,4,2023-05-04,Cancelado,0,0
9170,3906,4,2023-08-02,Cancelado,0,0
9171,2602,4,2023-11-15,Pendente,0,0
9172,3857,1,2023-06-09,Concluído,3,168
9173,4915,1,2023-09-29,Concluído,5,250
9174,8423,2,2023-03-30,Pendente,0,0
9175,3741,3,2023-05-23,Pendente,0,0
9176,3873,4,2023-11-05,Cancelado,0,0
9177,5891,5,2023-08-13,Concluído,7,314
9178,3382,1,2023-04-07,Pendente,0,0
9179,3150,2,2023-03-18,Cancelado,0,0
9180,4714,5,2023-09-02,Concluído,4,156
9181,2937,4,2023-12-31,Cancelado,0,0
9182,3636,3,2023-10-14,Pendente,0,0
9183,9100,2,2023-11-04,Pendente,0,0
9184,7873,3,2023-12-19,Pendente,0,0
9185,617,5,2023-06-22,Cancelado,0,0
9186,8521,1,2023-10-27,Concluído,3,204
9187,5401,2,2023-07-14,Concluído,4,311
9188,69,1,2023-02-16,Pendente,0,0
9189,6678,3,2023-03-14,Cancelado,0,0
9190,117,1,2023-03-29,Cancelado,0,0
9191,4160,3,2023-02-15,Cancelado,0,0
9192,5005,3,2023-07-02,Pendente,0,0
9193,2899,5,2023-01-12,Cancelado,0,0
9194,7962,4,2023-07-12,Cancelado,0,0
9195,1593,1,2023-01-08,Concluído,7,253
9196,8563,5,2023-11-25,Pendente,0,0
9197,8246,4,2023-03-22,Cancelado,0,0
9198,6816,3,2023-11-01,Cancelado,0,0
9199,9803,1,2023-01-21,Concluído,5,340
9200,3495,5,2023-10-22,Cancelado,0,0
9201,7251,4,2023-09-07,Concluído,2,260
9202,9583,1,2023-05-23,Cancelado,0,0
9203,9607,3,2023-03-26,Concluído,7,157
9204,5361,4,2023-08-05,Cancelado,0,0
9205,6496,2,2023-02-15,Pendente,0,0
9206,9594,5,2023-04-17,Pendente,0,0
9207,4442,3,2023-05-31,Cancelado,0,0
9208,9784,4,2023-03-25,Cancelado,0,0
9209,3842,2,2023-08-09,Cancelado,0,0
9210,228,4,2023-08-05,Concluído,7,282
9211,4884,2,2023-02-07,Pendente,0,0
9212,7923,4,2023-12-12,Cancelado,0,0
9213,1921,1,2023-01-05,Pendente,0,0
9214,1354,3,2023-07-11,Pendente,0,0
9215,8913,1,2023-10-15,Cancelado,0,0
9216,3337,5,2023-01-17,Cancelado,0,0
9217,4379,4,2023-01-30,Concluído,7,227
9218,670,2,2023-01-27,Pendente,0,0
9219,1301,3,2023-06-18,Cancelado,0,0
9220,1271,1,2023-03-09,Cancelado,0,0
